Date,Open,High,Low,Close,Adj Close,Volume
2022-01-03,23.120001,24.017000,23.020000,23.549999,23.549999,265500
2022-01-04,22.719999,23.850000,22.719999,23.110001,23.110001,558200
2022-01-05,23.059999,23.580000,22.700001,22.750000,22.750000,646100
2022-01-06,22.620001,22.674999,18.969999,19.040001,19.040001,909800
2022-01-07,18.910000,19.280001,18.240000,18.520000,18.520000,723500
2022-01-10,18.400000,18.990000,17.530001,18.040001,18.040001,653400
2022-01-11,18.330000,18.950001,17.629999,18.350000,18.350000,591300
2022-01-12,18.650000,18.650000,17.450001,17.520000,17.520000,775700
2022-01-13,17.620001,17.745001,16.969999,17.030001,17.030001,1171400
2022-01-14,16.900000,17.620001,16.530001,17.600000,17.600000,2457300
2022-01-18,17.500000,17.840000,17.190001,17.250000,17.250000,511000
2022-01-19,17.590000,17.590000,16.969999,17.020000,17.020000,760000
2022-01-20,17.250000,18.090000,16.965000,17.090000,17.090000,641400
2022-01-21,17.150000,17.650000,16.480000,16.799999,16.799999,589100
2022-01-24,16.959999,17.459999,16.090000,17.360001,17.360001,555700
2022-01-25,17.010000,17.540001,16.410000,17.120001,17.120001,277900
2022-01-26,17.400000,17.790001,16.415001,16.559999,16.559999,370500
2022-01-27,16.540001,16.990000,15.670000,15.800000,15.800000,734900
2022-01-28,16.059999,16.215000,14.645000,15.270000,15.270000,759100
2022-01-31,15.650000,16.139999,15.000000,16.059999,16.059999,400800
2022-02-01,16.170000,16.549999,15.450000,15.970000,15.970000,265500
2022-02-02,16.150000,16.629999,15.380000,15.410000,15.410000,353000
2022-02-03,15.180000,15.580000,14.780000,14.860000,14.860000,291500
2022-02-04,15.030000,15.340000,14.490000,15.090000,15.090000,705600
2022-02-07,15.040000,15.830000,15.000000,15.640000,15.640000,232000
2022-02-08,15.500000,15.980000,14.840000,15.220000,15.220000,204000
2022-02-09,15.460000,16.440001,15.020000,16.400000,16.400000,1071600
2022-02-10,15.940000,17.299999,15.760000,16.290001,16.290001,347500
2022-02-11,16.299999,17.000000,15.990000,16.309999,16.309999,394000
