Date,Open,High,Low,Close,Adj Close,Volume
2022-01-03,47.630001,47.709999,45.990002,46.590000,46.590000,7931400
2022-01-04,46.849998,46.990002,42.459999,44.029999,44.029999,26659100
2022-01-05,43.500000,44.490002,41.009998,41.330002,41.330002,22163300
2022-01-06,41.250000,42.430000,39.820000,41.680000,41.680000,17882300
2022-01-07,41.540001,43.279999,41.049999,41.360001,41.360001,15715900
2022-01-10,40.740002,41.775002,38.509998,41.709999,41.709999,20895900
2022-01-11,42.060001,43.720001,41.779999,43.310001,43.310001,17386600
2022-01-12,43.810001,44.340000,42.060001,42.730000,42.730000,12637500
2022-01-13,40.639999,41.459999,38.259998,38.380001,38.380001,32180500
2022-01-14,37.720001,38.330002,36.560001,38.040001,38.040001,25556100
2022-01-18,36.980000,36.985001,35.619999,35.700001,35.700001,37008100
2022-01-19,36.029999,36.480000,34.759998,35.049999,35.049999,23942000
2022-01-20,35.799999,37.105000,34.915001,34.990002,34.990002,21672700
2022-01-21,34.000000,34.619999,32.000000,32.119999,32.119999,37648400
2022-01-24,30.160000,31.809999,28.020000,31.799999,31.799999,46502200
2022-01-25,31.010000,32.090000,30.084999,30.660000,30.660000,26893800
2022-01-26,31.379999,31.910000,28.160000,28.629999,28.629999,35467300
2022-01-27,29.629999,30.670000,28.170000,28.299999,28.299999,35331900
2022-01-28,28.629999,30.480000,28.129999,30.420000,30.420000,28380500
2022-01-31,30.650000,32.630001,30.650000,32.540001,32.540001,25872900
2022-02-01,34.130001,34.200001,32.209999,33.660000,33.660000,28108900
2022-02-02,34.150002,34.244999,31.730000,32.070000,32.070000,41654600
2022-02-03,25.740000,26.490000,24.320000,24.500000,24.500000,149336000
2022-02-04,35.270000,40.650002,34.099998,38.910000,38.910000,308602500
2022-02-07,38.509998,39.590000,37.520000,37.880001,37.880001,96743300
2022-02-08,35.509998,37.759998,34.869999,37.560001,37.560001,85621100
2022-02-09,37.740002,40.330002,37.110001,40.279999,40.279999,67166800
2022-02-10,38.509998,41.970001,38.505001,40.619999,40.619999,65264300
