Date,Open,High,Low,Close,Adj Close,Volume
2022-01-03,550.609985,561.330017,543.000000,558.260010,558.260010,345800
2022-01-04,560.150024,576.260010,535.020020,551.070007,551.070007,394700
2022-01-05,541.760010,552.510010,507.489990,509.100006,509.100006,547000
2022-01-06,500.000000,508.500000,477.820007,498.619995,498.619995,484500
2022-01-07,490.899994,500.000000,471.209991,482.950012,482.950012,425800
2022-01-10,463.690002,482.260010,448.250000,481.950012,481.950012,559700
2022-01-11,482.299988,513.080017,474.170013,506.559998,506.559998,474200
2022-01-12,524.000000,529.979980,510.720001,514.640015,514.640015,362300
2022-01-13,521.849976,527.690002,487.510010,489.589996,489.589996,325100
2022-01-14,484.170013,502.619995,481.839996,499.559998,499.559998,264500
2022-01-18,484.799988,489.559998,466.619995,468.279999,468.279999,408300
2022-01-19,482.790009,491.989990,458.459991,460.420013,460.420013,422400
2022-01-20,467.089996,490.869995,455.500000,457.529999,457.529999,439300
2022-01-21,422.839996,434.079987,365.989990,375.890015,375.890015,1570700
2022-01-24,320.000000,373.000000,319.010010,370.450012,370.450012,1505200
2022-01-25,369.989990,379.399994,355.000000,365.049988,365.049988,831900
2022-01-26,393.660004,393.660004,345.950012,353.649994,353.649994,789200
2022-01-27,360.000000,360.000000,317.589996,319.450012,319.450012,872300
2022-01-28,328.690002,342.100006,307.190002,338.950012,338.950012,814300
2022-01-31,337.880005,370.799988,332.950012,368.010010,368.010010,763000
2022-02-01,382.859985,390.950012,362.690002,373.000000,373.000000,640600
2022-02-02,366.739990,368.690002,336.040009,348.839996,348.839996,740200
2022-02-03,340.000000,356.850006,331.959991,340.089996,340.089996,553600
2022-02-04,340.760010,398.579987,339.739990,391.640015,391.640015,944000
2022-02-07,404.510010,433.329987,404.000000,413.470001,413.470001,1087400
2022-02-08,408.750000,426.730011,403.480011,425.429993,425.429993,488900
2022-02-09,430.000000,446.600006,422.200012,446.600006,446.600006,398900
2022-02-10,439.500000,463.040009,424.540009,431.480011,431.480011,623600
2022-02-11,430.109985,443.649994,405.500000,411.010010,411.010010,497200
2022-02-14,414.700012,429.489990,405.000000,409.489990,409.489990,342400
2022-02-15,431.010010,438.279999,424.500000,437.239990,437.239990,313600
2022-02-16,428.519989,437.510010,416.029999,434.980011,434.980011,330400
2022-02-17,420.230011,423.299988,401.880005,404.600006,404.600006,375300
2022-02-18,404.589996,407.459991,385.220001,395.970001,395.970001,469400
2022-02-22,375.809998,390.000000,368.040009,377.700012,377.700012,467200
2022-02-23,390.500000,393.200012,363.000000,365.029999,365.029999,365600
2022-02-24,340.239990,399.399994,336.839996,396.959991,396.959991,731300
2022-02-25,403.000000,412.000000,392.579987,405.000000,405.000000,407000
2022-02-28,401.570007,447.119995,401.570007,443.000000,443.000000,598200
2022-03-01,465.119995,473.049988,449.690002,464.730011,464.730011,657100
2022-03-02,454.820007,469.690002,450.929993,459.290009,459.290009,402800
2022-03-03,455.100006,460.149994,426.119995,428.700012,428.700012,318200
2022-03-04,425.000000,433.619995,407.059998,410.359985,410.359985,340600
2022-03-07,415.100006,425.000000,388.429993,388.910004,388.910004,472200
2022-03-08,394.980011,425.000000,393.609985,410.359985,410.359985,443200
2022-03-09,442.000000,454.450012,434.239990,436.750000,436.750000,458100
2022-03-10,415.000000,422.980011,406.470001,421.130005,421.130005,291900
2022-03-11,427.000000,429.179993,390.489990,390.820007,390.820007,353900
2022-03-14,389.950012,392.880005,363.910004,369.929993,369.929993,493200
2022-03-15,369.070007,396.149994,363.200012,396.140015,396.140015,378000
2022-03-16,400.170013,429.489990,398.750000,428.779999,428.779999,569400
2022-03-17,427.980011,442.100006,425.000000,434.089996,434.089996,339700
2022-03-18,435.820007,456.899994,431.920013,454.279999,454.279999,710200
2022-03-21,451.070007,454.500000,430.290009,436.480011,436.480011,350200
2022-03-22,450.160004,467.700012,448.829987,459.950012,459.950012,434400
2022-03-23,455.160004,470.309998,447.000000,450.690002,450.690002,253600
2022-03-24,459.660004,484.739990,451.000000,483.920013,483.920013,439000
2022-03-25,493.700012,493.929993,460.940002,472.420013,472.420013,412400
2022-03-28,496.040009,512.330017,488.000000,510.000000,510.000000,426500
2022-03-29,510.000000,522.799988,495.369995,520.000000,520.000000,363900
2022-03-30,506.200012,516.000000,497.040009,500.690002,500.690002,278400
2022-03-31,504.929993,506.549988,485.609985,486.320007,486.320007,333000
2022-04-01,489.559998,498.000000,478.799988,490.980011,490.980011,270800
2022-04-04,491.720001,503.299988,488.549988,501.260010,501.260010,266700
2022-04-05,508.570007,508.570007,471.220001,487.279999,487.279999,454000
2022-04-06,472.920013,476.850006,447.600006,455.109985,455.109985,430700
2022-04-07,455.500000,467.700012,446.000000,463.609985,463.609985,342700
2022-04-08,459.079987,470.600006,452.809998,453.239990,453.239990,274900
2022-04-11,441.220001,447.510010,425.029999,436.390015,436.390015,356700
2022-04-12,448.000000,476.070007,437.489990,443.450012,443.450012,492300
2022-04-13,441.250000,466.589996,441.250000,463.579987,463.579987,261300
2022-04-14,464.019989,469.750000,446.429993,449.190002,449.190002,256500
2022-04-18,447.799988,452.160004,431.309998,445.890015,445.890015,252300
2022-04-19,450.000000,471.170013,443.000000,471.140015,471.140015,284800
2022-04-20,476.600006,477.279999,446.450012,449.029999,449.029999,282100
2022-04-21,461.019989,471.869995,425.809998,427.859985,427.859985,416300
2022-04-22,424.920013,436.980011,408.000000,409.079987,409.079987,354300
2022-04-25,405.079987,428.000000,403.980011,428.000000,428.000000,329300
2022-04-26,426.000000,427.440002,390.339996,391.010010,391.010010,374900
