Date,Open,High,Low,Close,Adj Close,Volume
2022-01-03,27.450001,27.790001,26.450001,26.870001,26.870001,2602100
2022-01-04,27.230000,27.270000,26.000000,27.110001,27.110001,2786900
2022-01-05,27.030001,27.299999,25.010000,25.100000,25.100000,2665100
2022-01-06,25.209999,25.426001,23.110001,24.250000,24.250000,1929600
2022-01-07,24.000000,24.740000,23.520000,23.700001,23.700001,2106400
2022-01-10,23.190001,24.180000,22.549999,23.850000,23.850000,1908300
2022-01-11,23.799999,24.610001,23.309999,24.100000,24.100000,1300000
2022-01-12,24.350000,24.910000,23.570000,23.840000,23.840000,984700
2022-01-13,24.155001,24.190001,22.849001,22.920000,22.920000,1393400
2022-01-14,22.559999,23.483999,22.520000,23.379999,23.379999,1341600
2022-01-18,23.670000,26.680000,22.820000,24.850000,24.850000,6520800
2022-01-19,24.570000,25.260000,22.990000,23.340000,23.340000,2679600
2022-01-20,23.190001,23.910000,21.760000,22.059999,22.059999,2363800
2022-01-21,21.320000,22.170000,20.209999,20.980000,20.980000,3047600
2022-01-24,19.631001,20.670000,18.450001,20.559999,20.559999,2731500
2022-01-25,19.570000,20.469999,19.125000,19.840000,19.840000,1364200
2022-01-26,20.459999,21.160000,19.600000,19.790001,19.790001,1756700
2022-01-27,20.110001,20.350000,18.500000,18.600000,18.600000,1435300
2022-01-28,18.370001,19.200001,17.930000,18.889999,18.889999,1386500
2022-01-31,19.100000,21.379999,19.049999,20.910000,20.910000,1732700
2022-02-01,21.000000,21.180000,20.129999,20.889999,20.889999,1391300
2022-02-02,21.090000,21.100000,19.535000,20.260000,20.260000,1281500
2022-02-03,19.450001,20.500000,19.150000,19.410000,19.410000,1246900
2022-02-04,19.389999,20.480000,19.180000,19.980000,19.980000,1092300
2022-02-07,20.209999,20.840000,19.500000,19.860001,19.860001,811200
2022-02-08,19.770000,21.750000,19.700001,21.370001,21.370001,1276600
2022-02-09,21.709999,23.150000,21.549999,23.150000,23.150000,1711900
2022-02-10,22.410000,25.698999,22.410000,23.700001,23.700001,2211300
2022-02-11,24.400000,25.360001,23.370001,23.700001,23.700001,2325200
2022-02-14,22.980000,24.580000,22.889999,23.780001,23.780001,1140000
2022-02-15,24.450001,25.535000,24.330000,25.420000,25.420000,1236800
2022-02-16,25.148001,25.959999,24.833000,25.440001,25.440001,791500
2022-02-17,25.090000,25.731001,24.150000,24.190001,24.190001,850100
2022-02-18,24.063000,24.350000,23.020000,23.549999,23.549999,924400
2022-02-22,22.150000,23.440001,21.969999,22.559999,22.559999,1377900
2022-02-23,22.799999,23.240000,22.219999,22.219999,22.219999,1120400
2022-02-24,20.080000,24.290001,19.840000,24.190001,24.190001,1890700
2022-02-25,24.139999,24.340000,23.150000,23.860001,23.860001,815000
2022-02-28,24.270000,25.059999,23.750000,24.580000,24.580000,1499900
2022-03-01,24.440001,25.660000,24.135000,24.309999,24.309999,1022500
2022-03-02,24.450001,24.980000,23.680000,24.809999,24.809999,794900
2022-03-03,25.180000,25.240000,23.680000,24.020000,24.020000,880800
2022-03-04,23.520000,24.389999,21.950001,22.430000,22.430000,1192500
2022-03-07,22.200001,23.389999,22.080000,22.459999,22.459999,1132300
2022-03-08,22.280001,25.490000,21.889999,24.320000,24.320000,1687100
2022-03-09,24.990000,25.528999,24.280001,25.450001,25.450001,1514800
2022-03-10,24.730000,25.600000,24.191000,25.129999,25.129999,1429300
2022-03-11,23.940001,24.440001,22.230000,23.180000,23.180000,2315700
2022-03-14,22.850000,23.544001,20.770000,21.190001,21.190001,1670100
2022-03-15,20.660000,22.070000,20.070000,22.010000,22.010000,969400
2022-03-16,22.410000,24.100000,21.615000,23.860001,23.860001,1554800
2022-03-17,23.870001,24.520000,23.260000,24.520000,24.520000,1037300
2022-03-18,24.360001,25.700001,24.240000,25.610001,25.610001,1979600
2022-03-21,25.730000,26.730000,24.555000,24.570000,24.570000,1427200
2022-03-22,24.684999,27.240000,24.684999,26.180000,26.180000,1990300
2022-03-23,26.049999,27.790001,25.950001,26.410000,26.410000,1593300
2022-03-24,26.639999,27.010000,25.750000,26.900000,26.900000,718700
2022-03-25,26.750000,26.760000,25.840000,26.250000,26.250000,627600
2022-03-28,26.540001,27.070000,25.600000,26.990000,26.990000,699400
2022-03-29,27.219999,28.160000,26.639999,27.340000,27.340000,1371800
2022-03-30,27.240000,27.670000,26.389999,26.670000,26.670000,881800
2022-03-31,26.770000,27.190001,26.059999,26.459999,26.459999,687700
2022-04-01,26.500000,27.020000,26.225000,26.889999,26.889999,683400
2022-04-04,27.250000,29.559999,27.160000,29.290001,29.290001,2149200
2022-04-05,29.559999,29.990000,27.709999,27.870001,27.870001,1224000
2022-04-06,27.187000,27.190001,25.035000,26.219999,26.219999,1186600
2022-04-07,26.260000,26.670000,25.150000,25.959999,25.959999,760200
2022-04-08,25.910000,26.040001,24.799999,25.049999,25.049999,599400
2022-04-11,24.549999,25.400000,24.040001,24.940001,24.940001,688100
2022-04-12,25.264999,25.799000,24.150000,24.420000,24.420000,596000
2022-04-13,24.330000,25.150000,23.900000,25.030001,25.030001,443100
2022-04-14,25.129999,25.309999,24.150000,24.160000,24.160000,446900
2022-04-18,24.219999,24.219999,22.549999,23.020000,23.020000,872700
2022-04-19,23.110001,24.009001,22.825001,23.700001,23.700001,602200
2022-04-20,23.700001,23.700001,22.520000,22.809999,22.809999,602300
2022-04-21,23.160000,23.580000,21.150000,21.620001,21.620001,877100
2022-04-22,21.379999,22.059999,20.930000,21.200001,21.200001,555900
2022-04-25,20.660000,22.040001,20.600000,21.980000,21.980000,792100
2022-04-26,21.600000,21.930000,20.510000,20.820000,20.820000,763000
2022-04-27,20.740000,21.360001,20.320000,20.360001,20.360001,618000
2022-04-28,20.129999,20.549999,18.500000,19.620001,19.620001,1165300
2022-04-29,19.309999,20.239000,18.694000,19.100000,19.100000,960700
2022-05-02,18.780001,19.639999,18.600000,19.430000,19.430000,875600
2022-05-03,19.350000,20.252001,19.261000,19.610001,19.610001,631000
2022-05-04,19.500000,20.282000,18.809999,19.900000,19.900000,818500
2022-05-05,19.610001,19.799999,17.910000,18.389999,18.389999,1006800
2022-05-06,18.160000,18.350000,17.209999,17.959999,17.959999,937900
2022-05-09,17.219999,17.350000,15.351000,15.530000,15.530000,1742100
2022-05-10,16.010000,16.959000,15.770000,16.270000,16.270000,1761000
2022-05-11,16.000000,16.240000,14.340000,14.650000,14.650000,1635700
2022-05-12,14.240000,15.720000,13.920000,15.020000,15.020000,1601900
2022-05-13,15.880000,18.139999,15.420000,17.240000,17.240000,1714700
2022-05-16,17.500000,18.290001,16.600000,16.799999,16.799999,995900
2022-05-17,17.309999,17.520000,16.350000,17.020000,17.020000,939100
2022-05-18,16.780001,17.160000,15.160000,15.700000,15.700000,1108600
2022-05-19,15.450000,16.278999,15.310000,15.690000,15.690000,800100
2022-05-20,16.049999,16.173000,14.375000,14.980000,14.980000,1746300
2022-05-23,15.100000,15.220000,14.380000,15.180000,15.180000,653100
2022-05-24,14.590000,14.835000,13.835000,14.360000,14.360000,870700
2022-05-25,14.230000,14.870000,14.140000,14.560000,14.560000,623600
2022-05-26,14.590000,15.768000,14.510000,15.220000,15.220000,792100
2022-05-27,15.500000,16.870001,15.400000,16.790001,16.790001,1000700
2022-05-31,16.980000,17.100000,15.920000,15.930000,15.930000,1728700
2022-06-01,15.980000,16.480000,15.370000,15.510000,15.510000,798000
2022-06-02,15.530000,16.370001,15.500000,16.010000,16.010000,906700
2022-06-03,15.550000,16.174999,15.400000,15.810000,15.810000,636200
2022-06-06,16.040001,16.511999,15.780000,16.309999,16.309999,757900
2022-06-07,15.880000,16.770000,15.841000,16.740000,16.740000,667000
2022-06-08,16.780001,18.070000,16.780001,17.510000,17.510000,1321000
2022-06-09,17.650000,18.447001,17.100000,17.389999,17.389999,1627500
2022-06-10,16.641001,17.150000,15.605000,15.830000,15.830000,1488100
2022-06-13,15.000000,15.220000,13.600000,14.240000,14.240000,1383700
2022-06-14,14.600000,15.290000,13.770000,15.030000,15.030000,1349400
2022-06-15,15.100000,15.710000,14.786000,15.270000,15.270000,1366800
2022-06-16,14.552000,15.035000,13.730000,14.460000,14.460000,1518700
2022-06-17,14.530000,16.351000,14.530000,15.900000,15.900000,1808900
2022-06-21,16.290001,17.247999,16.040001,16.379999,16.379999,1425900
2022-06-22,15.820000,17.230000,15.750000,16.490000,16.490000,905100
2022-06-23,16.709999,18.340000,16.424999,18.330000,18.330000,1254500
2022-06-24,18.400000,18.940001,17.745001,17.850000,17.850000,1501100
2022-06-27,18.120001,18.360001,16.980000,17.730000,17.730000,598200
2022-06-28,18.160000,18.490000,17.129999,17.190001,17.190001,754400
2022-06-29,16.980000,17.110001,16.218000,16.600000,16.600000,1025800
