Date,Open,High,Low,Close,Adj Close,Volume
2022-01-03,33.680000,34.189999,32.349998,32.889999,32.889999,6798800
2022-01-04,33.599998,35.480000,32.639999,34.130001,34.130001,10570500
2022-01-05,33.299999,33.900002,29.209999,29.620001,29.620001,15872200
2022-01-06,29.709999,30.410000,27.000000,29.299999,29.299999,10608000
2022-01-07,28.480000,29.410000,27.200001,28.490000,28.490000,9316400
2022-01-10,26.879999,29.219999,26.270000,28.930000,28.930000,11521500
2022-01-11,28.610001,30.379999,28.059999,29.580000,29.580000,11142700
2022-01-12,31.360001,31.790001,29.799999,30.360001,30.360001,14678500
2022-01-13,30.940001,31.389999,27.860001,28.100000,28.100000,12245300
2022-01-14,27.580000,29.090000,27.420000,28.590000,28.590000,9692000
2022-01-18,27.580000,28.090000,25.950001,26.070000,26.070000,9234500
2022-01-19,26.350000,27.020000,24.780001,24.850000,24.850000,9449800
2022-01-20,25.379999,27.340000,24.740000,24.830000,24.830000,12531600
2022-01-21,23.000000,24.309999,21.920000,22.059999,22.059999,17539900
2022-01-24,19.820000,23.020000,19.430000,22.900000,22.900000,22122500
2022-01-25,22.570000,23.430000,21.430000,22.180000,22.180000,14056100
2022-01-26,24.000000,24.219999,20.950001,21.459999,21.459999,17840600
2022-01-27,21.500000,21.920000,19.600000,19.790001,19.790001,12599000
2022-01-28,20.570000,22.000000,19.430000,21.969999,21.969999,13896100
2022-01-31,22.059999,23.600000,21.280001,23.540001,23.540001,12131500
2022-02-01,24.090000,25.219999,23.190001,25.030001,25.030001,13900700
2022-02-02,24.450001,24.750000,22.410000,23.020000,23.020000,11073700
2022-02-03,21.980000,22.650000,21.010000,21.209999,21.209999,8835300
2022-02-04,22.110001,23.840000,21.080000,23.510000,23.510000,19894200
2022-02-07,25.000000,26.540001,24.969999,25.580000,25.580000,22861600
2022-02-08,25.000000,26.400000,24.620001,26.330000,26.330000,12740300
2022-02-09,26.799999,29.040001,26.350000,28.990000,28.990000,14937600
2022-02-10,27.879999,31.440001,27.660000,28.820000,28.820000,20081600
2022-02-11,28.780001,29.740000,26.459999,26.930000,26.930000,15399100
2022-02-14,26.850000,27.900000,25.270000,25.549999,25.549999,12765700
2022-02-15,27.549999,28.930000,27.440001,28.629999,28.629999,15775800
2022-02-16,27.570000,28.930000,27.110001,28.400000,28.400000,10612800
2022-02-17,27.139999,27.879999,25.500000,25.719999,25.719999,10745900
2022-02-18,25.620001,25.760000,23.830000,23.889999,23.889999,10793200
2022-02-22,22.900000,24.100000,22.010000,22.530001,22.530001,12002300
2022-02-23,23.410000,23.900000,20.940001,21.040001,21.040001,11574400
2022-02-24,19.559999,23.020000,19.510000,22.959999,22.959999,16630200
2022-02-25,23.389999,23.730000,22.010000,23.070000,23.070000,12124700
2022-02-28,23.200001,25.980000,23.129999,25.350000,25.350000,20632400
2022-03-01,27.370001,27.490000,24.959999,26.080000,26.080000,21748400
2022-03-02,25.549999,27.100000,25.330000,26.879999,26.879999,13294100
2022-03-03,26.600000,27.250000,24.520000,24.660000,24.660000,9503000
2022-03-04,24.730000,25.180000,22.459999,22.820000,22.820000,10856100
2022-03-07,23.120001,23.879999,21.450001,21.480000,21.480000,10943700
2022-03-08,21.750000,23.490000,21.280001,22.350000,22.350000,10851600
2022-03-09,24.400000,26.190001,24.030001,25.680000,25.680000,15228000
2022-03-10,24.010000,24.850000,23.290001,24.750000,24.750000,9376100
2022-03-11,25.139999,25.209999,22.440001,22.490000,22.490000,8914600
2022-03-14,22.299999,22.430000,20.950001,21.410000,21.410000,8346700
2022-03-15,21.330000,22.469999,20.320000,22.410000,22.410000,8796100
2022-03-16,23.309999,24.270000,22.190001,24.230000,24.230000,11982600
2022-03-17,24.049999,26.700001,24.000000,26.660000,26.660000,11090600
2022-03-18,26.100000,28.030001,26.040001,27.920000,27.920000,10161500
2022-03-21,27.940001,28.790001,26.559999,27.629999,27.629999,8684300
