Date,Open,High,Low,Close,Adj Close,Volume
2022-01-03,52.070000,52.560001,51.980000,52.439999,50.556313,18240100
2022-01-04,52.639999,53.709999,52.549999,53.470001,51.549316,26376800
2022-01-05,53.840000,54.639999,53.509998,54.020000,52.079563,28697300
2022-01-06,54.480000,54.549999,53.660000,53.759998,51.828892,21563800
2022-01-07,53.259998,54.360001,53.259998,54.240002,52.921680,26512500
2022-01-10,54.490002,54.830002,53.810001,53.869999,52.560669,24929400
2022-01-11,53.919998,54.080002,53.160000,53.590000,52.287476,18598500
2022-01-12,53.389999,53.660000,53.090000,53.450001,52.150879,12778300
2022-01-13,53.520000,54.029999,53.180000,53.520000,52.219177,18178200
2022-01-14,53.590000,53.700001,53.080002,53.279999,51.985008,18695800
2022-01-18,53.099998,53.570000,52.580002,53.430000,52.131363,21570300
2022-01-19,53.470001,53.680000,52.869999,53.500000,52.199661,18374200
2022-01-20,53.490002,53.939999,53.080002,53.400002,52.102097,24297100
2022-01-21,53.730000,53.900002,53.070000,53.160000,51.867928,25294800
2022-01-24,53.110001,53.709999,52.200001,52.959999,51.672787,32500600
2022-01-25,53.130001,53.849998,52.259998,52.900002,51.614250,32075900
2022-01-26,52.619999,52.860001,50.810001,51.020000,49.779942,41504700
2022-01-27,50.910000,52.070000,50.810001,51.189999,49.945808,35339600
2022-01-28,51.439999,52.930000,51.189999,52.900002,51.614250,29490800
2022-01-31,52.520000,53.320000,52.209999,53.230000,51.936226,25182400
2022-02-01,53.400002,53.599998,52.209999,53.200001,51.906956,33045600
2022-02-02,53.560001,54.279999,53.299999,53.799999,52.492371,24160200
2022-02-03,54.000000,54.570000,53.700001,53.790001,52.482616,21219800
2022-02-04,53.520000,53.830002,53.230000,53.310001,52.014282,16199800
2022-02-07,53.230000,53.360001,52.509998,53.000000,51.711815,15438900
2022-02-08,53.009998,53.169998,52.580002,52.820000,51.536190,13911700
2022-02-09,53.150002,53.660000,52.880001,53.500000,52.199661,16449300
2022-02-10,53.340000,53.540001,52.900002,53.040001,51.750847,18644400
2022-02-11,52.950001,53.459999,52.700001,53.320000,52.024040,18833100
2022-02-14,53.250000,53.450001,52.500000,53.270000,51.975254,16081700
2022-02-15,53.299999,53.590000,53.150002,53.360001,52.063065,12824100
2022-02-16,53.189999,53.799999,53.090000,53.400002,52.102097,17277700
2022-02-17,53.099998,53.590000,52.779999,53.580002,52.277721,17462500
2022-02-18,53.560001,53.959999,53.279999,53.830002,52.521641,20298500
2022-02-22,54.000000,54.029999,53.590000,53.900002,52.589939,19858400
2022-02-23,53.900002,53.930000,53.240002,53.410000,52.111847,17841900
2022-02-24,52.970001,53.160000,51.709999,52.590000,51.311779,30079700
2022-02-25,53.080002,54.540001,53.080002,54.119999,52.804592,31444200
2022-02-28,53.799999,54.099998,53.400002,53.669998,52.365532,30593900
2022-03-01,53.500000,54.189999,53.259998,53.610001,52.306992,24693100
2022-03-02,53.669998,54.410000,53.529999,54.139999,52.824108,20712900
2022-03-03,54.380001,55.150002,54.180000,54.660000,53.331467,27577700
2022-03-04,54.430000,55.389999,54.259998,55.110001,53.770531,26913800
2022-03-07,54.750000,55.240002,54.500000,54.680000,53.350983,24962800
2022-03-08,54.959999,55.340000,53.189999,53.250000,51.955742,36526700
2022-03-09,53.720001,53.810001,53.009998,53.080002,51.789871,23049800
2022-03-10,53.000000,53.340000,52.779999,53.230000,51.936226,17501800
2022-03-11,53.360001,53.580002,53.009998,53.040001,51.750847,20838500
2022-03-14,53.430000,53.669998,52.439999,52.500000,51.223969,23124100
2022-03-15,52.689999,53.000000,52.209999,52.759998,51.477650,20477600
2022-03-16,52.869999,53.000000,51.950001,52.490002,51.214214,28500700
2022-03-17,52.480000,52.540001,52.000000,52.360001,51.087372,22931500
2022-03-18,52.119999,52.290001,50.799999,50.799999,49.565285,70390600
2022-03-21,51.369999,51.810001,50.970001,51.099998,49.857994,39892800
2022-03-22,51.189999,51.459999,50.950001,51.000000,49.760426,28676600
2022-03-23,51.049999,51.459999,50.959999,50.970001,49.731159,25988800
2022-03-24,51.040001,51.189999,50.930000,51.000000,49.760426,21087300
2022-03-25,51.060001,51.459999,50.970001,51.279999,50.033619,18765800
2022-03-28,51.360001,51.389999,50.950001,51.169998,49.926292,21688600
2022-03-29,51.320000,51.340000,50.959999,51.250000,50.004353,28193400
2022-03-30,51.220001,51.630001,51.080002,51.610001,50.355598,23821200
2022-03-31,51.660000,51.750000,50.930000,50.939999,49.701881,31027600
2022-04-01,51.020000,52.189999,50.820000,52.119999,50.853203,30550300
2022-04-04,52.020000,52.500000,51.639999,52.459999,51.184940,25793000
2022-04-05,52.200001,52.900002,52.130001,52.779999,51.497162,23150600
2022-04-06,52.810001,53.430000,52.570000,53.200001,51.906956,28661700
2022-04-07,52.450001,52.980000,52.040001,52.669998,52.015587,22790600
2022-04-08,52.730000,53.680000,52.500000,53.529999,52.864902,24852200
2022-04-11,53.869999,54.700001,53.709999,53.900002,53.230305,33614900
2022-04-12,53.869999,54.049999,53.419998,53.669998,53.003162,21136400
2022-04-13,53.590000,54.369999,53.590000,54.139999,53.467323,19798000
2022-04-14,54.000000,54.189999,53.779999,53.830002,53.161175,16915100
2022-04-18,53.759998,54.279999,53.220001,53.389999,52.726643,14394300
2022-04-19,53.580002,53.910000,53.459999,53.750000,53.082169,12890000
2022-04-20,53.759998,54.490002,53.700001,54.410000,53.733967,19563400
2022-04-21,54.610001,55.509998,54.470001,55.009998,54.326511,32821100
2022-04-22,53.439999,53.540001,51.459999,51.910000,51.265030,44958400
2022-04-25,51.340000,51.439999,49.540001,50.279999,49.655281,46028400
2022-04-26,50.259998,50.650002,49.369999,49.410000,48.796093,29507700
2022-04-27,49.509998,49.509998,48.419998,48.459999,47.857895,30582000
2022-04-28,48.689999,49.169998,48.299999,48.400002,47.798641,33011700
2022-04-29,48.160000,48.200001,46.169998,46.299999,45.724731,41014200
2022-05-02,46.509998,47.060001,45.549999,46.230000,45.655602,33309400
2022-05-03,46.389999,47.410000,46.060001,47.169998,46.583923,33263100
2022-05-04,47.240002,48.419998,47.000000,48.369999,47.769012,29564600
2022-05-05,48.029999,48.330002,47.410000,47.840000,47.245598,20664300
2022-05-06,47.599998,48.439999,47.520000,48.270000,47.670258,19322000
2022-05-09,48.130001,48.860001,47.750000,48.619999,48.015907,24391300
2022-05-10,48.900002,49.439999,47.770000,48.130001,47.531998,23007300
2022-05-11,48.180000,48.520000,47.619999,47.880001,47.285103,20133200
2022-05-12,47.810001,48.180000,47.410000,48.060001,47.462868,21623900
2022-05-13,48.250000,48.450001,47.610001,48.180000,47.581375,21080500
2022-05-16,47.980000,49.200001,47.759998,49.040001,48.430691,22754700
2022-05-17,48.950001,49.209999,48.529999,48.939999,48.331932,22043100
2022-05-18,48.950001,49.459999,48.630001,48.889999,48.282551,22365100
2022-05-19,48.459999,49.180000,48.130001,49.099998,48.489941,23186400
2022-05-20,49.040001,49.599998,48.919998,49.529999,48.914600,24181800
2022-05-23,49.790001,50.270000,49.500000,49.669998,49.052860,16761800
2022-05-24,49.689999,50.820000,48.860001,50.680000,50.050312,25414700
2022-05-25,50.500000,51.270000,50.389999,51.240002,50.603355,19831500
2022-05-26,51.310001,51.610001,50.910000,50.990002,50.356464,15500400
2022-05-27,50.750000,51.430000,50.529999,51.400002,50.761368,13347300
2022-05-31,51.259998,51.560001,50.849998,51.290001,50.652733,25016600
2022-06-01,51.439999,51.630001,51.049999,51.400002,50.761368,15358100
2022-06-02,51.549999,51.590000,50.389999,51.290001,50.652733,13527800
2022-06-03,50.939999,51.250000,50.689999,50.810001,50.178699,10819800
2022-06-06,50.930000,51.349998,50.720001,51.240002,50.603355,12898100
2022-06-07,51.150002,51.700001,50.930000,51.650002,51.008263,15383000
2022-06-08,51.730000,51.959999,51.439999,51.549999,50.909504,13249700
2022-06-09,51.619999,51.770000,50.919998,50.939999,50.307079,12078400
2022-06-10,50.650002,51.400002,50.470001,50.820000,50.188572,19868500
2022-06-13,50.619999,50.790001,49.400002,49.590000,48.973854,23762500
2022-06-14,49.590000,49.840000,48.900002,49.160000,48.549198,20278700
2022-06-15,49.230000,49.830002,48.599998,49.150002,48.539326,22005600
2022-06-16,48.520000,48.970001,48.009998,48.840000,48.233173,22029300
2022-06-17,48.610001,49.490002,48.529999,49.029999,48.420811,36469500
2022-06-21,49.310001,50.910000,49.220001,50.650002,50.020687,34258500
2022-06-22,50.259998,51.169998,50.209999,50.790001,50.158947,23650600
2022-06-23,51.029999,52.180000,51.029999,52.090000,51.442795,21736400
2022-06-24,52.029999,52.150002,50.570000,50.959999,50.326832,28490700
2022-06-27,51.290001,51.490002,50.650002,50.959999,50.326832,16974900
2022-06-28,51.070000,51.299999,50.430000,50.459999,49.833046,16615700
2022-06-29,50.480000,51.000000,50.320000,50.939999,50.307079,13901400
2022-06-30,50.669998,51.220001,50.459999,50.750000,50.119442,18880500
2022-07-01,50.959999,51.770000,50.580002,51.639999,50.998383,14187700
2022-07-05,51.419998,51.459999,50.480000,51.419998,50.781116,19675600
2022-07-06,51.419998,51.889999,51.130001,51.509998,50.869999,14938900
2022-07-07,50.959999,51.060001,50.360001,50.709999,50.709999,13617100
2022-07-08,50.520000,50.919998,50.410000,50.490002,50.490002,13955400
2022-07-11,50.369999,50.740002,50.259998,50.500000,50.500000,12259000
2022-07-12,50.650002,51.360001,50.279999,50.779999,50.779999,20528700
2022-07-13,50.439999,51.090000,50.200001,50.509998,50.509998,13362500
2022-07-14,49.919998,50.560001,49.730000,50.490002,50.490002,10271700
2022-07-15,51.000000,51.040001,50.349998,51.020000,51.020000,13006900
2022-07-18,51.060001,51.169998,50.169998,50.279999,50.279999,16173100
2022-07-19,50.480000,50.560001,50.240002,50.450001,50.450001,14638500
2022-07-20,50.470001,50.549999,49.009998,49.070000,49.070000,29611400
2022-07-21,47.630001,47.880001,46.680000,47.660000,47.660000,32321000
2022-07-22,45.950001,46.180000,43.770000,44.450001,44.450001,58238800
