Date,Open,High,Low,Close,Adj Close,Volume
2022-01-03,33.130001,33.919998,33.090000,33.880001,27.675915,4125899
2022-01-04,33.950001,34.259998,33.720001,33.830002,27.635075,2007741
2022-01-05,33.820000,34.049999,33.330002,33.340000,27.234800,2569568
2022-01-06,33.459999,33.730000,33.189999,33.209999,27.128607,2232798
2022-01-07,33.080002,33.261600,32.825001,33.099998,27.038748,4917427
2022-01-10,33.200001,33.310001,32.919998,33.020000,26.973400,2384107
2022-01-11,32.959999,33.095001,32.630001,32.939999,26.908049,2959600
2022-01-12,32.820000,33.070000,32.779999,32.889999,26.867207,2510529
2022-01-13,33.000000,33.132099,32.605000,32.770000,26.769180,2789534
2022-01-14,32.669998,32.880001,32.395000,32.779999,26.777348,2048251
2022-01-18,32.650002,32.709999,32.230000,32.330002,26.409754,1997606
2022-01-19,32.419998,32.549999,31.844999,31.889999,26.050323,3120665
2022-01-20,31.900000,32.264999,31.674999,31.680000,25.878780,3497684
2022-01-21,31.860001,32.029999,31.350000,31.570000,25.788923,4057023
2022-01-24,31.299999,31.940001,30.730000,31.780001,25.960468,3441443
2022-01-25,31.639999,32.619999,31.360001,32.279999,26.368908,3926933
2022-01-26,32.520000,32.720001,31.430000,31.540001,25.764418,4810138
2022-01-27,31.700001,32.430000,31.514999,31.700001,25.895117,4193334
2022-01-28,31.730000,32.119999,30.930000,32.080002,26.205534,3898753
2022-01-31,32.020000,32.560001,31.760000,32.549999,26.589466,4106810
2022-02-01,32.889999,32.889999,32.000000,32.380001,26.450598,2491446
2022-02-02,32.410000,32.820000,32.220001,32.610001,26.638481,2111671
2022-02-03,32.439999,32.549999,32.029999,32.070000,26.197363,2111135
2022-02-04,31.830000,32.119999,31.610001,31.780001,25.960468,1975408
2022-02-07,31.719999,31.795000,30.230000,31.030001,25.347807,5278214
2022-02-08,30.950001,31.150000,30.660000,30.709999,25.086405,4503154
2022-02-09,30.920000,31.485001,30.775000,31.410000,25.658222,4278973
2022-02-10,31.080000,31.370001,30.629999,30.780001,25.143587,1852301
2022-02-11,30.895000,31.177601,30.485001,30.760000,25.127251,2079677
2022-02-14,30.870001,30.980000,30.540001,30.700001,25.078238,1377984
2022-02-15,30.969999,31.010000,30.500000,30.639999,25.029222,1568093
2022-02-16,30.770000,31.049999,30.590000,30.930000,25.266119,1903962
2022-02-17,30.809999,31.170000,30.655001,31.040001,25.355976,2280682
2022-02-18,31.090000,31.200001,30.270000,30.330000,24.775991,3181782
2022-02-22,30.170000,30.270000,29.680599,29.799999,24.343042,2784933
2022-02-23,30.090000,30.530001,29.400000,29.450001,24.057137,3650819
2022-02-24,29.049999,29.850000,28.920000,29.690001,24.253185,2332884
2022-02-25,31.090000,31.379999,30.080000,31.040001,25.355976,10388155
2022-02-28,29.860001,30.660000,29.260000,29.389999,24.008121,22205176
2022-03-01,29.600000,30.209999,28.740000,29.920000,24.441071,17579193
2022-03-02,30.170000,31.660000,30.020000,31.490000,25.723572,8562677
2022-03-03,31.400000,31.809999,31.020000,31.490000,25.723572,5045241
2022-03-04,31.320000,31.709999,31.280001,31.700001,25.895117,4895824
2022-03-07,31.500000,31.775000,30.910000,31.080000,25.388651,6195276
2022-03-08,30.950001,31.500000,30.610001,31.350000,25.609211,3725640
2022-03-09,31.600000,31.715000,30.750000,30.790001,25.151756,5065701
2022-03-10,30.480000,30.955000,30.000000,30.610001,25.004715,4623192
2022-03-11,30.610001,30.840000,30.320000,30.610001,25.004715,2764907
2022-03-14,30.820000,30.830000,30.219999,30.400000,24.833172,4049291
2022-03-15,30.670000,30.850000,30.330000,30.420000,24.849508,5080419
2022-03-16,30.440001,30.860001,30.045000,30.620001,25.012888,4112655
2022-03-17,30.389999,31.410000,30.309999,30.780001,25.143587,4889570
2022-03-18,30.770000,31.250000,30.590000,31.150000,25.445833,3858944
2022-03-21,31.260000,31.360001,30.780001,30.820000,25.176264,2202617
2022-03-22,31.030001,31.389999,30.969999,31.240000,25.519352,1693298
2022-03-23,31.250000,31.350000,30.740000,31.250000,25.527521,2277170
2022-03-24,31.250000,31.510000,31.139999,31.490000,25.723572,2936395
2022-03-25,31.670000,31.709999,31.170000,31.430000,25.674561,2572018
2022-03-28,31.480000,31.559999,31.110001,31.510000,25.739910,1813162
2022-03-29,31.690001,32.150002,31.530001,32.029999,26.164686,4812269
2022-03-30,31.889999,31.950001,31.280001,31.690001,25.886948,2564144
2022-03-31,31.860001,32.044998,31.340000,31.340000,25.601038,2761097
2022-04-01,31.209999,31.750000,30.965000,31.750000,26.207741,1680601
2022-04-04,31.709999,31.750000,31.160000,31.510000,26.009634,2522378
2022-04-05,31.510000,31.780001,31.170000,31.309999,25.844543,1818449
2022-04-06,31.320000,32.025002,31.129999,31.870001,26.306791,2204105
2022-04-07,31.750000,31.969999,31.510000,31.740000,26.199484,2522676
2022-04-08,31.799999,31.934999,31.575001,31.629999,26.108686,1998458
2022-04-11,31.690001,31.809999,31.230000,31.309999,25.844543,2436733
2022-04-12,31.209999,31.629999,31.150000,31.309999,25.844543,2348925
2022-04-13,31.350000,31.530001,31.240000,31.299999,25.836290,2132864
2022-04-14,31.459999,31.750000,31.309999,31.330000,25.861053,2749315
2022-04-18,31.330000,31.430000,30.790001,30.930000,25.530878,3041879
2022-04-19,31.080000,31.370001,30.959999,31.090000,25.662947,4212741
2022-04-20,31.090000,31.680000,31.010000,31.500000,26.001379,5448467
2022-04-21,31.670000,32.099998,31.549999,32.009998,26.422352,6289548
2022-04-22,32.029999,32.029999,31.325001,31.400000,25.918833,2976857
2022-04-25,31.379999,31.469999,30.959999,31.379999,25.902325,4898108
2022-04-26,31.330000,31.809999,31.050100,31.379999,25.902325,6375858
2022-04-27,31.480000,31.559999,30.584999,30.600000,25.258482,2234251
2022-04-28,30.730000,31.299999,30.580000,31.139999,25.704220,1924822
2022-04-29,30.920000,31.180000,30.420000,30.459999,25.142920,2747477
2022-05-02,29.900000,30.299999,29.290001,29.959999,24.730200,8571904
2022-05-03,30.059999,30.430000,28.100000,28.610001,23.615854,19064927
2022-05-04,28.420000,29.420000,28.260000,29.420000,24.284460,7675984
2022-05-05,29.219999,30.000000,29.059999,29.910000,24.688929,6941667
2022-05-06,29.559999,29.959999,28.889999,29.840000,24.631147,2461120
2022-05-09,29.750000,29.840000,28.870001,28.900000,23.855232,3610236
2022-05-10,29.330000,29.350000,28.055000,28.260000,23.326950,2632167
2022-05-11,28.549999,29.100000,28.315001,28.670000,23.665380,5588910
2022-05-12,28.750000,28.889999,28.405001,28.740000,23.723164,3900439
2022-05-13,28.709999,29.170000,28.490000,29.150000,24.061594,2900738
2022-05-16,29.110001,29.625000,29.049999,29.389999,24.259699,2242301
2022-05-17,29.510000,29.680000,29.090000,29.670000,24.490822,2664216
